# INT8 calibration set for docs/05 (PTQ)
# source_split: /home/zcemml1/medtronic_qat_data/datasets/sanoscience_yolo_full_nonexpert_stereo/images/train
# n_episodes: 500   one frame per episode
# seed: 42
# set_sha256: ce7774ec1ff18953f1775a53d31ad97384327d1247005106318b2ba96eb26d5a
# disjoint from val and val100 at BOTH frame and episode level
# columns: episode	frame	sha256
episode_000523	episode_000523_left_00006.jpg	a84c8a713211e23b7b1567bcd11fec33dff6ae407cfa8d86d6929de0d5b25a09
episode_000528	episode_000528_left_00072.jpg	c3bff85402bd82f8dff6b78f453def55e7f0cd5cd1a255230ad119096b2375fb
episode_000541	episode_000541_left_00060.jpg	88b5fa1c5b91f25c21aa548971ca60192eefb37dcdd63715a92e4b3cc05230bb
episode_000544	episode_000544_left_00024.jpg	1ed7a3f7f1e36cb1109c9a5f10a5801b46122a560fe1dd6f9f1f81b8d5668bf3
episode_000546	episode_000546_left_00072.jpg	b0b888df3842f0b2e06e627fcf15740ed9bab8ab1fc5bab85295991b231dee08
episode_000548	episode_000548_left_00000.jpg	1ca16d7828cd67b5a53b1d27b21fd3d0382ae09170050a280d4b37f8c4f5e326
episode_000549	episode_000549_left_00060.jpg	0c3d0706a09691a776136999170d16a5c84ba447b439018888f718a63acb55ff
episode_000552	episode_000552_left_00018.jpg	94d74281d809d8068fd3d288ffddb44acc269e2269befddb0f9dcd3dd4fe69c1
episode_000562	episode_000562_left_00030.jpg	be6a60bd11d7694a75e943688463ba6053d9d28f6d40731e0180b02da999d099
episode_000566	episode_000566_left_00054.jpg	8673e9263b66673fdf503ff80b3763463cea7fafae03bf67c2d2d421e229eb18
episode_000570	episode_000570_left_00012.jpg	64079529d6721a34dc58d23292dcbfcb0d9c001a01b3dd7026211f506d4b2a16
episode_000571	episode_000571_left_00018.jpg	61001fc64531fbc20c7f30e3ee82bae057c8d7056568427ccd872da3d5a124c8
episode_000573	episode_000573_left_00012.jpg	3f002e4131e5b1f05d165f864de1844553634d14fc32a2f75d884c28be1acbe0
episode_000574	episode_000574_left_00072.jpg	aecf8e2c4fded31eef352e11a788db822489813a30a7fcfd388ee5054b02411b
episode_000576	episode_000576_left_00060.jpg	ad40cdffd2cdc46aacfb86616f7fe4cece8086f4f9299f453384578bc2fed8b4
episode_000579	episode_000579_left_00006.jpg	78e1f2f1cb380679ce8ead82b5d2b4f61562c5fd9a4857cf0c8fbba5f7f7f30b
episode_000581	episode_000581_left_00036.jpg	79356211ca6bc2a15659957f0ca3b20a1726039a4d84e5fbe8b166d463bb4824
episode_000582	episode_000582_left_00042.jpg	b4e9f4d19f84a1025099b7e011b1dba64d8a598fd35ad6c96e9ea6c4d5669f00
episode_000583	episode_000583_left_00066.jpg	cb7a44d0402f65dae9de08fb22aa1e30f848deba98fa3329756668c50d39a9c3
episode_000584	episode_000584_left_00024.jpg	346a21a5c5014073f92a4162e05657f26903f53b83cb573400e0b26e1841be91
episode_000585	episode_000585_left_00072.jpg	c3589accc7139cea8ea8c57117ed17bda5601562ab9793af1c9a2b25c3dd38d1
episode_000586	episode_000586_left_00030.jpg	8165fbb7aa096f0580f3917402e6523ffb42510a2c0b2bcd4b1a55e096d29a89
episode_000588	episode_000588_left_00012.jpg	a91c8bcfccaeaabb59eb8c39a9ce8f63a43c4a074c27dd856a17b06cb5d69e1a
episode_000589	episode_000589_left_00054.jpg	6a072d391822ae33ac51827a8b9073ef59fe9bc2120070c28a08d5a19f2689d3
episode_000591	episode_000591_left_00054.jpg	6c54d584341c6c914021418d03f6c10280563ef46e7ccfb7c6ca481c3b9b728f
episode_000596	episode_000596_left_00066.jpg	0574b58e81b604ade442d603bff7d24c99fbf12a1257109c475632b86ca17354
episode_000597	episode_000597_left_00066.jpg	7f4cd92c344e438c51afcfd6ccc918acb35b0e423e06b20acb8a60ea8f8fc459
episode_000598	episode_000598_left_00012.jpg	89b8a66bc332f29d0658e1a1132ef64fbb8e958cecc1b5fb36c662ce491258d8
episode_000599	episode_000599_left_00012.jpg	1251491dd3451c056e54cd87a3d361d21d1a4d1b143aaebe2761723e09fbc7e6
episode_000600	episode_000600_left_00024.jpg	d0650cb81a13c35bc12a3c5e788a3e432569f005d4cd088f0e7ebe6ffe322d85
episode_000602	episode_000602_left_00006.jpg	65124ddb29222c35721eb86be87fe1665f5c5e2423b92e2cfbfee9e1ddcc6358
episode_000603	episode_000603_left_00054.jpg	2abfc01961491c222294e5eaf4a6f098d0f937d07893c28c0f059e152e339666
episode_000606	episode_000606_left_00000.jpg	a09809fddd0dec789056a625f7927b915e65dc5e305117cddf00da62df9f84e0
episode_000607	episode_000607_left_00084.jpg	7cd50fdbec75ef4467c8413d5c9f58075b4185fbc8e9e0106f7250ad38870b3a
episode_000609	episode_000609_left_00024.jpg	a8fa9f80b4e4f6c151d5e957b1c65f59787c3d865788449e05b499b3b923482f
episode_000611	episode_000611_left_00072.jpg	2b8ac5537b428731f9c631867c3cc01260628af66d200ec084e375ea23c63355
episode_000616	episode_000616_left_00036.jpg	b4fefd6454f7c5ff87677b8f8b7617acb4b90a0220d757b00727a839644362dc
episode_000623	episode_000623_left_00066.jpg	30fc16f8b2169ef999a6ee9d4ee59b462a9c92c64dbb05a7acb7fda5d6fdeb11
episode_000625	episode_000625_left_00018.jpg	378362c2466b821f9b1fb910fef98c342702cd2b6f50736e8bb0a2cced468f73
episode_000626	episode_000626_left_00006.jpg	d1cbd1c3feec188ad4d8211db3cecaadbceec4806120615e5253bd654920fd4b
episode_000627	episode_000627_left_00054.jpg	83147b15b74df1d6a774957b85eacdfc711b74c8613af66377e99b8dc7b2c18e
episode_000629	episode_000629_left_00012.jpg	0bfdd0c1a259775012dbf16cdac2c0eaaf2e4018bb4c1a69ea04c662e4ab8fd3
episode_000630	episode_000630_left_00006.jpg	e39bac1b659efbaf886c57a670773f6ec341e2e7acbef371e09b7549562f394c
episode_000631	episode_000631_left_00066.jpg	91074841bccd9bd7fbed86a80e658df90abb4f955441a2d630b65751c689acb4
episode_000633	episode_000633_left_00072.jpg	4c0aa4a273133a1d0709bb3a7320226c73797ee2ecb3abf7e41f870e031357f9
episode_000634	episode_000634_left_00024.jpg	2142af6aa9447f9b8ae5c85d9c5655f8ff1f25e5daf7cc43e50ade438f3ba369
episode_000641	episode_000641_left_00084.jpg	7f5b187757df69bbd7d8f75fc0e64e3aa6a4064c387cdf8ed40bcbdd0565c934
episode_000642	episode_000642_left_00054.jpg	343dbbc40ee06a4de5721692ad9d33243c37b5674e52c81531a76e9f9d1076b8
episode_000643	episode_000643_left_00072.jpg	f8646c333093a59f549dd26760fa6e9bcfcf0fdae70e483c9498ee81f83f675c
episode_000644	episode_000644_left_00006.jpg	410a0a495ea4fb93d99e6a4113d3a1d24045a4b6fde1936db4f1d8a024e2fd39
episode_000652	episode_000652_left_00000.jpg	62ee0ee4d27753902343b0e283084af673e7fba034df7509549edd6016bb6024
episode_000653	episode_000653_left_00024.jpg	7e6beaa435c80eeb974cf3d6d2c353ebb4568d565951e89658c7de5aee5c5418
episode_000659	episode_000659_left_00030.jpg	ea0b5c8f1889ddfbd9016643d0f622e1bdb9b3f00e7c66a4452170a7742668f8
episode_000662	episode_000662_left_00060.jpg	cde0d3eb57aa76787e20b2885eb83028a0b848b568d9c8e35543ee6b72cdcd99
episode_000667	episode_000667_left_00066.jpg	e184efc669b5c42783e9fb1e14bca6c05b2277761805db748ae43c7a0dbdd8c5
episode_000668	episode_000668_left_00012.jpg	37616d3c3ead4385ff7754810a0032251627a08a8304214aba26da4956adfda4
episode_000669	episode_000669_left_00096.jpg	435c6d2b5275efcb31c2a7e55da7471e659197612c75791943e789829fc08e96
episode_000671	episode_000671_left_00012.jpg	1323c37eaa6f1ae3a6231d17736f63b33bf31989424c9d34634a1599602f6216
episode_000677	episode_000677_left_00006.jpg	9aa8b104c19233cb923be17d11db86a753fb942adc22b38cc62a1d828871a790
episode_000679	episode_000679_left_00000.jpg	d802c7cfe148eaab072211bbf0c9304a452b38a0064d4fb9eb6a4e5938c56645
episode_000682	episode_000682_left_00090.jpg	3c120c79174e4c41b20391a4d43ccf16d0146e6a5d09aafdbedfed29cbdeafd6
episode_000685	episode_000685_left_00120.jpg	7627bb8bf0db44d5a59ca28dc84987d90643fe45e31390bad5bc67111c23ed20
episode_000689	episode_000689_left_00090.jpg	1c34093cf7e58dd380b1e6e7a9dc5d7dd19db3177f5e2070da51683764d3a3ad
episode_000693	episode_000693_left_00078.jpg	69c389e36d7e9b7a20dd110670dcd392082c3d6a9d3e36341be25a0bbe5d3dc3
episode_000696	episode_000696_left_00072.jpg	bbe705fb71aa126e1305ea28bdcd3396d7f2a85142e4234713c8587f78e9f83f
episode_000697	episode_000697_left_00150.jpg	f4e8385a701259b54fb3d095cb3947d84e50b4ea4e6126e437f68ce7e1d5bd87
episode_000700	episode_000700_left_00120.jpg	ab3b117950309280993dac8ffde6d2c24464460e2a3eeb8358cf95685103d7d8
episode_000702	episode_000702_left_00144.jpg	2bc0f7666f3e9ce6369e3589691bb2b05dc6ddb2a0e6329d145629f2fd517274
episode_000706	episode_000706_left_00024.jpg	c5b04e39ac01cd9c41f8a52c82357353c77a454932d83bb7c32c65c143679aea
episode_000708	episode_000708_left_00090.jpg	539ba28374855355b356795a880016c896467af1f40c52a5b26add88b20ae604
episode_000709	episode_000709_left_00048.jpg	a3bfce7d1107faf0a239626561baff7aaa806b3c75a7992051d0d5340e65e0f9
episode_000710	episode_000710_left_00138.jpg	ada41425e9b6e6413d785051c8106529e40319253f4ddc4174904824f5b886f5
episode_000712	episode_000712_left_00114.jpg	385bc15d15e85478e8d0a4032574ac7f773e7026e3957fb4deb45be5f8afbb41
episode_000715	episode_000715_left_00138.jpg	a2622d84799f63983159d79a2b44bf37f3375fe644b474e5224466239bfcad3e
episode_000716	episode_000716_left_00048.jpg	d019f7b32b6d0376282a1c640c81c7cda17b7b76abc9916633b0c1af50432a5c
episode_000718	episode_000718_left_00114.jpg	1d5e96cd6d12dc07713f5ea81d916aa4d874ca8d071c73f37c7506a902e6b2e7
episode_000719	episode_000719_left_00150.jpg	cd764462460258541d94ed09ba518127f0badd80ac815ff399189c95618b02a1
episode_000720	episode_000720_left_00102.jpg	cc83880e85996f34b49efba6d11c5e3af779643244d131acf9ba016f0a8ca3df
episode_000722	episode_000722_left_00144.jpg	4d4d58175963f062dc6dfeb1a918230c094fce2be46a5d627f1fbe3bf1ace31a
episode_000724	episode_000724_left_00090.jpg	c31e16e86e0ecd70cb4af6573ff0ba884dc5e0d2f0da81043f287ee52547122c
episode_000725	episode_000725_left_00084.jpg	0d043c24504cd9048af6200a0328ebb94434ce25e3a1b8fb996e822973ecd3bb
episode_000728	episode_000728_left_00078.jpg	8a74c46bf31e764261ba91b3ce2feb6f23b1a367f1ad3df93fdb4a32bed3dfdc
episode_000729	episode_000729_left_00138.jpg	8da1270bc024680b2a180d70a1c1ddca4c80bf15da3e4e84868569ff77b4a0e8
episode_000731	episode_000731_left_00108.jpg	22d5507da9ba582de8459f30e373d3b815dc1b63f0fd9821ea2be5298891696b
episode_000736	episode_000736_left_00048.jpg	19b80c0431c5e9617e8066f9a423395553ee4e0f6b705225e03c10da89f66b86
episode_000737	episode_000737_left_00060.jpg	42340bddb47195ad4c4f6851ae31c588297154f30e07e784cfe53d2673cfb7cf
episode_000740	episode_000740_left_00042.jpg	40a44aca872bc5f5ced9e718dac99ab1677bb5642fcd94e95b244598e6fbdd20
episode_000746	episode_000746_left_00012.jpg	2719cc4818e1ab7f47122e83c5f2b742e9dfce19890e31e915cf5f1ce3fb3ef9
episode_000751	episode_000751_left_00048.jpg	c434c9aa5136c30a47215e8db28d4eb68109661ffd3ef7b21e75ccc5ba681042
episode_000753	episode_000753_left_00084.jpg	2e4a70d80ef2e242590dc435c2885b65f78881830605a572fb19c2836d548d70
episode_000755	episode_000755_left_00042.jpg	bb65c13e2169198c9985a861154dcb29a045b0dc84fd389d4d9c79238021a86f
episode_000758	episode_000758_left_00144.jpg	8b1ccfaf3b99e78dd44b264d0494fff233a97dc8184a8ee42fd8d1305fe6885f
episode_000760	episode_000760_left_00084.jpg	40d6e88c3b4968695513d7b1b069523181bcaad6e95f548dcd4750d0883d8298
episode_000766	episode_000766_left_00108.jpg	4ead6eb28a1b3efa95987320ee6d21c01b1c97d168b41998730cd21b1be05eec
episode_000767	episode_000767_left_00114.jpg	c288d0b6c3237480de171a460a17208440f76dcd74e02a5b24fb1e24d5ef6f93
episode_000768	episode_000768_left_00126.jpg	be1510d8756fcfa6e07c5d05e6ecb41f8346ee4fb855f015e2cb32cbfefb8a4e
episode_000773	episode_000773_left_00072.jpg	491b56a8f74cb444937f03c1e6324a484cac9a7dcdd484a2869b653bc9f2e399
episode_000774	episode_000774_left_00060.jpg	578df69d9a572756baf21d452bca408e195d0edf8489fb1da58ba001f00d806b
episode_000776	episode_000776_left_00000.jpg	09c9e2a6f4ea5d58a96b4f57ab2f6d2c4e87e2659ac9c34e394dc0d6566e1fb0
episode_000778	episode_000778_left_00090.jpg	abcea00027331219926907d5c366b3599a16c1805f342ed88670473306f9e6d0
episode_000780	episode_000780_left_00060.jpg	b2f513ce97482edfecccb7cea3b3ff30c13ec7e815bf7f69073a03d8d2177f4e
episode_000781	episode_000781_left_00030.jpg	54a6589a390efcc30dca4b3c3889191bb4621ac334ee929420d912c73badcd3f
episode_000784	episode_000784_left_00090.jpg	0499f713b5d21ecf83593e175fa63e58d52f940830b1433d2b40f38821442589
episode_000785	episode_000785_left_00036.jpg	88ed359aec29a223d35c816ff7ae94f786e055cf578aa8af0d022640ffc479cb
episode_000786	episode_000786_left_00066.jpg	09725913ad2cc487f014f8607ef44d20a15428455798b1cc9106388222e3cb0a
episode_000787	episode_000787_left_00048.jpg	5f9d2fa085f6dad4431bf6aedaf7bcb75c1d8d53850f76a99cd003c6edbb7fdd
episode_000791	episode_000791_left_00060.jpg	65ad690474fd3ed2e6eb493f4c250bc51a00d642d91c44506d2d41d303869011
episode_000792	episode_000792_left_00060.jpg	4fac1e858a30b6bbd49d5229c0bf8ca53415ef56fffc17f5098899f33209e0e1
episode_000793	episode_000793_left_00078.jpg	fc82d35bcf5b767292d81cd1cac6d3f7f9b01653ab46f9a5d7814064c011a3cd
episode_000795	episode_000795_left_00132.jpg	888dc3c41d28eb611440bc6e2a198bd860f8d67868c8c2bf3a1b514a5ea046cc
episode_000797	episode_000797_left_00048.jpg	615b4a99172611e08121bfb41e6df4e30de60dbe3e46cc18a5e38353a2373169
episode_000798	episode_000798_left_00120.jpg	2615f78366acb9d922129e18c944cf2ce6da3ce726ff78b422e3f6d85b1efb81
episode_000800	episode_000800_left_00000.jpg	e25e15b6bd46bb00a3440bd91d5a3e9f38fab9a038e49bccc4483025cf999741
episode_000802	episode_000802_left_00096.jpg	5cf3422aac7519316f73bde58f094651dac209af6cd1527881cbd1d78a350951
episode_000804	episode_000804_left_00048.jpg	5ae846844044f70b1359cec1b5178f61ce2024e40c70a5dddf16ed2d84531e68
episode_000808	episode_000808_left_00012.jpg	45d9344ea011c46697ec424373f0266fd5d470e57b01010b4ca23f8e888866b7
episode_000809	episode_000809_left_00042.jpg	198185f0f51dea8af7f0a59d759356530df755bd52a43705f2e2753c487bd17a
episode_000810	episode_000810_left_00138.jpg	0c3160c5650e97f95397b78a748015b5fb9e3d66c907384a1310b5552f786413
episode_000811	episode_000811_left_00078.jpg	bf7dce83a5a49eba752608d11d94d9d8ac6896a78d83a435536d27fdca1d4317
episode_000814	episode_000814_left_00090.jpg	11bec528097f4de38fefdfdc143da4d7d663be9663eb9e7f42395065070233bc
episode_000821	episode_000821_left_00102.jpg	0f2fc4d1418b1ee9f71f7bbd48fa1563758831b862322a5f650289e5ff8c1aa5
episode_000822	episode_000822_left_00144.jpg	b04826a608bd600b1a216533731aef35601eaa1821ab25e2f3824a9bc0911c77
episode_000831	episode_000831_left_00042.jpg	946446f8360cee51ed54977e18def18053fe29724c47278e1aafbdf7083c5152
episode_000835	episode_000835_left_00138.jpg	047103a0d55d4eb6d5b11652005c581f6cbdfca3835d7004a25418abdea4217f
episode_000836	episode_000836_left_00120.jpg	aeb4cf3314adb48dc016065dce82e5085977d042fe8ade656093dc62ef941350
episode_000843	episode_000843_left_00132.jpg	44c411f2911166a9e3ca34171c8e177e5174feb1debe240245fca0d08444c897
episode_000850	episode_000850_left_00048.jpg	b37a90be690648032b902b6a3a9dafc32a86cd797b9dd1a1052d467e4aa7d338
episode_000852	episode_000852_left_00084.jpg	f24492363b71f003443e5a1493a18b297ecf4c2c6b013d62ddfd3a736485431a
episode_000854	episode_000854_left_00150.jpg	f505075d9d76b7c65b1eb9a382b8d402aa2cae1a758dae5a14d94330792b446d
episode_000859	episode_000859_left_00000.jpg	2209991d5597f3713df91986fe0745fea9f3c1116f8c4fb562d70be48a37a29c
episode_000860	episode_000860_left_00012.jpg	9e4ee9ace7a0e8b38259164812e5b946f75794a10f7086bdcb0c995f490334f3
episode_000866	episode_000866_left_00054.jpg	604c9ed170c03f9150f5168164a3eaf62234e6be57d562a77b9dd4dc791a8bb7
episode_000869	episode_000869_left_00132.jpg	9b970dfc6ec7c281b75b008ba16a91fa4e80a2f7d5ace2311ba578ed65c7f2b6
episode_000870	episode_000870_left_00072.jpg	6f42575d8946c5fafc70183fbaf12a076bedf872e7adbd3a21d781f5651c5c30
episode_000874	episode_000874_left_00120.jpg	a30bf0dbd8d47def2da4849d97e0b3befa5dce89a07eb71cf79ae64276f76742
episode_000880	episode_000880_left_00078.jpg	1f875f909cfff0df20b2c5051053d5e9f6468866753d132496971db52ccd2f20
episode_000881	episode_000881_left_00132.jpg	c87e06366c9b050fc278813872fdda4b9d6f16d8bf239b5f5886fba3654adbb5
episode_000885	episode_000885_left_00126.jpg	ec1d805120ca0eaf68454bca552ff83a04e82bff022f28722f66df6fa4b6af54
episode_000886	episode_000886_left_00126.jpg	9c793f2afe5cd05e48d124a94f845e41cd0b2126eada07af31b4281df4e0da7f
episode_000889	episode_000889_left_00096.jpg	715136dae8cd6a574e28a12b50ba594974f1765d9dc83fbee1a690654b66f8ee
episode_000892	episode_000892_left_00090.jpg	b0a87546c603399548d21472856dca554044abf81c7dc32df2271bce68ad5ae1
episode_000893	episode_000893_left_00132.jpg	be9bccb9c3173c0090aac0c207a22d443b50c724d84a6ff55abe82ea9b288923
episode_000894	episode_000894_left_00138.jpg	d21e5d7538beec970e777f4993fee398f2884785c7a627311804e52e5eb86cd6
episode_000897	episode_000897_left_00126.jpg	4da388b254c8e1083a37a1100f4fc26ecdfd69da1220ef89ca5d171732337478
episode_000898	episode_000898_left_00066.jpg	6fc87fad307a4075d7f07bf66127157a07669c759f4ea560cc01b7c06e066923
episode_000899	episode_000899_left_00114.jpg	84989183e5cac36bad9a995003399fdde17c9091407322f1dd680006c4e4017e
episode_000900	episode_000900_left_00132.jpg	38696264dc63a62cb8b7d60dba211beffb2ff1d2e134a57a0f553214a7077c9b
episode_000902	episode_000902_left_00084.jpg	fd488bae33edc65ee6e851b3fd91c9eaf95a0f08311d01bdda2cca4230549ae5
episode_000904	episode_000904_left_00048.jpg	8f5de3cba69345dfe6764e059b22c00acb244fb6fc1c2fa3217fa06c91af945c
episode_000906	episode_000906_left_00054.jpg	a25339d9982f1a5e377c080feffac4ad3aa6187a395e132998eb5fc88792c73b
episode_000909	episode_000909_left_00036.jpg	8ebc94a15f0224c08b040938de15cb942ee22f7bb25eb59dbbecd85b9ef9c24c
episode_000910	episode_000910_left_00042.jpg	b442a1d280ea05c61a8f796936e88b38cd9b0743cfb87013bd511738635311d6
episode_000914	episode_000914_left_00018.jpg	0fe973a040b417070545a8aad433e2a515425222e07f890991a80ddf30ddb22a
episode_000915	episode_000915_left_00096.jpg	033c6d93e2978c4fe6b5f503c8a5f17fb8f4dc90f57055c0f9b770155e39f3e2
episode_000918	episode_000918_left_00036.jpg	d0b4c4609f8e1b9f8d893dbbecc8f43ce46d5cd7fd2c5a6fb0e0f86102a244a9
episode_000919	episode_000919_left_00060.jpg	9a5d1a39106dc1be50b2ee09f0fac8f014ca4ffd6151dd53f7926f71b8cb58c2
episode_000923	episode_000923_left_00006.jpg	c1d1284569d9ef560b3710d49f140be1939060dfa156b0a4439c2b2f7e8ec81c
episode_000928	episode_000928_left_00102.jpg	72dd225779acacf64f5f04e8a49abf0d7a90ae105a6d05c0c5ae00b4a26e1988
episode_000930	episode_000930_left_00030.jpg	e75ad483a33421105388bf914c624dbd0b779b79b8f5677e15106086803e1ad1
episode_000938	episode_000938_left_00036.jpg	3f60a0cce00a025f40c5c7df36b16f05eaa8b84f07237b406c093c7dc033df06
episode_000940	episode_000940_left_00036.jpg	cb5d0253061c6c3e523543c8e3f02cf8aed6620729056b9861bdbc7f3d738371
episode_000942	episode_000942_left_00090.jpg	386ed8ad1a2c64e3178310a4de2d43f804b25efaeb7a1fd625890be460a8d544
episode_000944	episode_000944_left_00048.jpg	d8670347e3d7bd82e2bdba7afa9f8dc0560813ac22a977cd36a0f9dee2258017
episode_000945	episode_000945_left_00108.jpg	0df4ac484420b186f5a7e7475d98333627e0e73baadbc276b8a9ef5b035f0ff3
episode_000952	episode_000952_left_00096.jpg	7edc0f7031cfd10f3028a43c9a987ce17c756261aa9966a93c87aabc49121ca5
episode_000953	episode_000953_left_00024.jpg	0dd16a96e5e35e0bbbd73801bd6050083e0a7b71ae05ce39960e6998507f21fd
episode_000957	episode_000957_left_00060.jpg	60111135b3caca4360cdecdcedec0293128bf1dfb582614d8f7f371cefa77272
episode_000958	episode_000958_left_00018.jpg	f0c8da2b6de8de61061d3935c8f8457be44d601010eb2478b0505474a53b9fef
episode_000961	episode_000961_left_00036.jpg	45befde82810bfbbb7ba0e51c0a31e3780d6d0a8f47ea2dde63d66ef6c72e284
episode_000962	episode_000962_left_00054.jpg	9765a7be2775863432c46b8b73d93759e088237707b4c6e207f9d921a7567e96
episode_000966	episode_000966_left_00042.jpg	d807c2fd471978226848c3ef2b606ae0ebeb0e6904e064ea7e557065cd4c7ace
episode_000972	episode_000972_left_00066.jpg	13160d3e15edd823a695b5630a0ddf96b94686da7e472c490c169f5f74652a15
episode_000973	episode_000973_left_00030.jpg	9ee471758f4e9496c57d975d04765619ddd617f587f0e81a336273ce5f4a7548
episode_000974	episode_000974_left_00054.jpg	7d5e5a0701ddc54bd6ccf34b5b080c97f34b7bab80f35871918af047b9913655
episode_000978	episode_000978_left_00000.jpg	88bec7d92d81684223612423aefc2e9529f8155bb8f4691d6d78623f319f5412
episode_000979	episode_000979_left_00102.jpg	494291a7999eb74e8b9b48854b49585c3f91e968c42e49dc11406850fc828522
episode_000980	episode_000980_left_00024.jpg	7677a437e3c31e1afb2fbdca11b241ccdacbc97c4aaef12c0756b1ea1d0c7c9b
episode_000981	episode_000981_left_00048.jpg	bd903f74b09bfedb852793d1b40d03a47152b73b19f31dbf3e480406cda21781
episode_000989	episode_000989_left_00006.jpg	083c33b63180853020251bc54c129097b7f4a95f930b64c18b88777eb279ffe3
episode_000990	episode_000990_left_00006.jpg	987510387d2709adab6f47ecb38ce04db0c1ff06e5f684fc861635869cda28a3
episode_000991	episode_000991_left_00102.jpg	cad0daa02809e6bfc46748a8499dd39b2d46f57bf02a2ba2d8aa0c5812041743
episode_000999	episode_000999_left_00054.jpg	d0bd5b2e5e044b9a79156519204e03055d0875721509a5539997d3e14af9a195
episode_001001	episode_001001_left_00024.jpg	56672db08fda44c8c0e21df4fa7165c1ccf5f958ec4592fa8203b38930a05750
episode_001003	episode_001003_left_00120.jpg	bdf0060c31042684d1d28eee2dedc1c69b0d889f0f7896c91ff91bee62a05536
episode_001004	episode_001004_left_00090.jpg	ce3d114d6af9fee0ce9d328c11b0972d3d35738f338352e4ea7df2e659a3fd31
episode_001005	episode_001005_left_00018.jpg	3b61248b87bde96c8d082486877983438804963912a918644dc8f778b6d4dd36
episode_001006	episode_001006_left_00000.jpg	1f550a69dfed6a3e6d0f67ab566a007d6caf15d4a0c89302fd0f0b8bf9335e2f
episode_001014	episode_001014_left_00108.jpg	413ef96e57e0469194d249e532b054cd8f71f4181b10bf91de7fb50b243eb500
episode_001017	episode_001017_left_00054.jpg	341d6fe48637682fb9d250f3c746c3ca95d91788d39e2e39d5dc79d9db03680e
episode_001019	episode_001019_left_00090.jpg	d09e4e544bf5243bd05bea5111f3bd28ba48e10f6745cc4e1dc7fecdea31e1fc
episode_001022	episode_001022_left_00090.jpg	0da72f8deffe32b19f607a95dad4fb6cb8d3eae91fb4cc56e35519423dcce9da
episode_001027	episode_001027_left_00084.jpg	7112df62a137f07932c48da5607edaa181d9e9c3bf65d2f42a3b5699a312d4ef
episode_001028	episode_001028_left_00060.jpg	e46886b5d5a78d6e479b76369a9828f95f844c15b2460f3cd72320c43b510c3d
episode_001032	episode_001032_left_00030.jpg	dd33596c89a6f6b5f010f774982aa3e54630dd9985bf1ddefd8aa0216d4d23b5
episode_001033	episode_001033_left_00006.jpg	7d88b06367e0f8499a4c1be23452997f1fa8fb46e140fd8544950f5ed62a271f
episode_001035	episode_001035_left_00048.jpg	4a25c1f85e5fe53d01d46390ac4b85826c6d51b23a3490863f382b8d5d55b3de
episode_001037	episode_001037_left_00090.jpg	b9cc4e4d53ffbfa579b9ba701b417df7e87fd4ea74c0c5806f7e7b0fb0a81883
episode_001038	episode_001038_left_00018.jpg	e6edbefb51f9e1b15426ef891c8306dc5fde655fba858894b032a4ae6a61151b
episode_001040	episode_001040_left_00012.jpg	07c9f3cdb8be5cb918cfc551c632c46fc1ca534c8fa6c369879a54c0f2574e20
episode_001043	episode_001043_left_00072.jpg	77aaa091d8751e4aee81ac80e8c333120a76650450f2b60113edfe4c31253869
episode_001045	episode_001045_left_00090.jpg	0b7be532b8a340dc3627bda30c718ae8175f2ef5d104c019784d741bb2f7f2b2
episode_001046	episode_001046_left_00012.jpg	894545059d2c5865e14ee96f1d0a8bcfabdd753cba02ba0ecf321f5fecc614f3
episode_001048	episode_001048_left_00108.jpg	5be62673d6cf40c91437f595c9906402d9fd8836e8030d2398337d03fb6427dc
episode_001049	episode_001049_left_00120.jpg	06454238c7022765ac4b8e737fe1278b2fb97cc8864a33821357354b1795e9f8
episode_001050	episode_001050_left_00006.jpg	d48d6ee52444a5df9ca4669703524d7a815574598ebc6e3eec9d10b6b16818fa
episode_001055	episode_001055_left_00024.jpg	911cee42643c681426322ecb883f0af16ff980e59bd0f5d07ecad0fac8999a8a
episode_001056	episode_001056_left_00024.jpg	314b827b8fbea51d6c54b354da2d3ce1f0cf7f3fe1af773e90fcaa2a862349d1
episode_001057	episode_001057_left_00108.jpg	afaad07122a0db1305d3a206c5cade2dfb2b038723258fda88576a5f8e165ffc
episode_001058	episode_001058_left_00054.jpg	4ab342720a896b6277cd82bc8f79412e920b18b6711f5dc6b19d35a0edd20472
episode_001061	episode_001061_left_00012.jpg	22f34d344e017f0df3cffa568073e801f72277e783175ada6910498c36880367
episode_001062	episode_001062_left_00042.jpg	cd3f57331ce8ec2b5629a84b2057f58b8020f4ae32a1e4430849cc42de53bc9e
episode_001067	episode_001067_left_00018.jpg	d9d3138e28874c5605ee7658dce89a60060e1e89cb5ccccaea77c640fe591805
episode_001068	episode_001068_left_00102.jpg	bbba7498b71e8a4c9d585f2e6d3e0c2a80342e0228c781aa2376ec6696b3f662
episode_001069	episode_001069_left_00078.jpg	60eb3355d3c16ba93371586467a813cd5ef4751f51e667a9791ff0dde58710ab
episode_001070	episode_001070_left_00114.jpg	d16fd4f8067f5847565efa33a40333dfcef57232b99fe2473dc5b6bcc0a4ce53
episode_001072	episode_001072_left_00114.jpg	6eff9d26450ccffaa4f4aed0d493fa4e4801dfccf4f97294665576d26dc6298f
